BCGY	YCGY	25	3	0.12
BCGY	YDON	28	19	0.6785714285714286
BCGY	YKEY	32	21	0.65625
BCGY	YKIM	32	21	0.65625
BCGY	YSEO	32	21	0.65625
BCGY	YSNG	32	21	0.65625
BCGY	ZKES	32	21	0.65625
BCGY	CCHN	310	306	0.9870967741935484
BCGY	CCNG	79	75	0.9493670886075949
BCGY	CDNG	171	168	0.9824561403508771
BCGY	CKEY	73	69	0.9452054794520548
BCGY	CKIM	76	72	0.9473684210526315
BCGY	DCGY	5	0	1
BCGY	DDNG	171	168	0.9824561403508771
BCGY	DDON	81	78	0.9629629629629629
BCGY	DKIM	76	72	0.9473684210526315
BCGY	EKIM	76	72	0.9473684210526315
BCGY	GCGY	5	0	1
BCGY	GCHN	310	306	0.9870967741935484
BCGY	GKES	77	73	0.948051948051948
BCGY	GKIM	76	72	0.9473684210526315
BCGY	HDSK	76	72	0.9473684210526315
BCGY	HKES	76	72	0.9473684210526315
BCGY	IKES	76	72	0.9473684210526315
BCGY	JDNG	171	168	0.9824561403508771
BCGY	JKES	74	70	0.9459459459459459
BCGY	JKIM	75	71	0.9466666666666667
BCGY	ZSUN	74	70	0.9459459459459459
BCGY	KCHN	315	311	0.9873015873015873
BCGY	KKEY	73	69	0.9452054794520548
BCGY	KKIM	76	72	0.9473684210526315
BCGY	NKES	76	72	0.9473684210526315
BCGY	RDNG	171	168	0.9824561403508771
BCGY	SCYD	76	72	0.9473684210526315
BCGY	SDNG	171	168	0.9824561403508771
BCGY	YCGY	5	1	0.2
BCGY	YDON	79	76	0.9620253164556962
BCGY	YKEY	73	69	0.9452054794520548
BCGY	YKIM	76	72	0.9473684210526315
BCGY	YSEO	76	72	0.9473684210526315
BCGY	YSNG	74	70	0.9459459459459459
BCGY	ZKES	67	64	0.9552238805970149
BCGY	CCHN	87	77	0.8850574712643678
BCGY	CCNG	19	13	0.6842105263157895
BCGY	CDNG	110	99	0.9
BCGY	CKEY	19	13	0.6842105263157895
BCGY	CKIM	19	13	0.6842105263157895
BCGY	DCGY	14	0	1
BCGY	DDNG	110	99	0.9
BCGY	DDON	14	14	1.0
BCGY	DKIM	19	13	0.6842105263157895
BCGY	EKIM	19	13	0.6842105263157895
BCGY	GCGY	14	0	1
BCGY	GCHN	87	77	0.8850574712643678
BCGY	GKES	19	13	0.6842105263157895
BCGY	GKIM	19	13	0.6842105263157895
BCGY	HDSK	19	13	0.6842105263157895
BCGY	HKES	19	13	0.6842105263157895
BCGY	IKES	19	13	0.6842105263157895
BCGY	JDNG	110	99	0.9
BCGY	JKES	19	13	0.6842105263157895
BCGY	JKIM	19	13	0.6842105263157895
BCGY	ZSUN	19	13	0.6842105263157895
BCGY	KCHN	87	77	0.8850574712643678
BCGY	KKEY	19	13	0.6842105263157895
BCGY	KKIM	19	13	0.6842105263157895
BCGY	NKES	19	13	0.6842105263157895
BCGY	RDNG	110	99	0.9
BCGY	SCYD	19	13	0.6842105263157895
BCGY	SDNG	110	99	0.9
BCGY	YCGY	14	3	0.21428571428571427
BCGY	YDON	14	14	1.0
BCGY	YKEY	19	13	0.6842105263157895
BCGY	YKIM	19	13	0.6842105263157895
BCGY	YSEO	19	13	0.6842105263157895
BCGY	YSNG	19	13	0.6842105263157895
BCGY	ZKES	19	13	0.6842105263157895
BCGY	CCHN	140	125	0.8928571428571429
BCGY	CCNG	156	133	0.8525641025641025
BCGY	CDNG	184	153	0.8315217391304348
BCGY	CKEY	160	137	0.85625
BCGY	CKIM	158	135	0.8544303797468354
BCGY	DCGY	39	0	1
BCGY	DDNG	184	153	0.8315217391304348
BCGY	DDON	66	43	0.6515151515151515
BCGY	DKIM	158	135	0.8544303797468354
BCGY	EKIM	159	136	0.8553459119496856
BCGY	GCGY	39	1	0.02564102564102564
BCGY	GCHN	140	125	0.8928571428571429
BCGY	GKES	159	136	0.8553459119496856
BCGY	GKIM	161	135	0.8385093167701864
BCGY	HDSK	158	135	0.8544303797468354
BCGY	HKES	156	133	0.8525641025641025
BCGY	IKES	156	133	0.8525641025641025
BCGY	JDNG	184	153	0.8315217391304348
BCGY	JKES	153	130	0.8496732026143791
BCGY	JKIM	159	136	0.8553459119496856
BCGY	ZSUN	157	134	0.8535031847133758
BCGY	KCHN	39	39	1.0
BCGY	KKEY	160	137	0.85625
BCGY	KKIM	158	135	0.8544303797468354
BCGY	NKES	156	133	0.8525641025641025
BCGY	RDNG	184	153	0.8315217391304348
BCGY	SCYD	158	135	0.8544303797468354
BCGY	SDNG	184	153	0.8315217391304348
BCGY	YCGY	160	135	0.84375
BCGY	YDON	66	43	0.6515151515151515
BCGY	YKEY	160	137	0.85625
BCGY	YKIM	158	135	0.8544303797468354
