BCGY	CCHN	25.803456497691943
BCGY	CCNG	23.361412488879317
BCGY	CDNG	25.436944790563967
BCGY	CKEY	23.102383004576094
BCGY	CKIM	23.43629957300532
BCGY	DCGY	24.253929347552216
BCGY	DDNG	25.43887824738651
BCGY	DDON	23.075590171137577
BCGY	DKIM	23.434714966327334
BCGY	EKIM	23.427460326103546
BCGY	GCGY	22.3960110630883
BCGY	GCHN	25.806194302004457
BCGY	GKES	23.38531995799567
BCGY	GKIM	23.42252849282881
BCGY	HDSK	23.24195597301967
BCGY	HKES	23.501630360145587
BCGY	IKES	23.5004239659191
BCGY	JDNG	25.434393408565384
BCGY	JKES	23.541509604711422
BCGY	JKIM	23.500004404366297
BCGY	ZSUN	23.409082411992244
BCGY	KCHN	26.292186245094367
BCGY	KKEY	23.08705957593422
BCGY	KKIM	23.324503827569576
BCGY	NKES	23.506834222329356
BCGY	RDNG	25.434393408565384
BCGY	SCYD	23.23379276801759
BCGY	SDNG	25.43286473056612
BCGY	YCGY	15.796475561073736
BCGY	YDON	23.175679837731
BCGY	YKEY	23.221510324056528
BCGY	YKIM	23.434714966327334
BCGY	YSEO	23.21679368985849
BCGY	YSNG	23.391772536122577
BCGY	ZKES	23.450795524065942
CCHN	CCNG	23.637582788270887
CCHN	CDNG	20.2917331975724
CCHN	CKEY	23.985340439608155
CCHN	CKIM	23.72847661192256
CCHN	DCGY	25.785624939699858
CCHN	DDNG	20.014417843417046
CCHN	DDON	24.732101629381866
CCHN	DKIM	23.72847661192256
CCHN	EKIM	23.72153973187415
CCHN	GCGY	25.902965541727394
CCHN	GCHN	9.511767502835614
CCHN	GKES	23.58421769780545
CCHN	GKIM	23.7318641457979
CCHN	HDSK	23.650621913503645
CCHN	HKES	23.662075016689496
CCHN	IKES	23.665984454358853
CCHN	JDNG	20.24613472530868
CCHN	JKES	23.77731997846676
CCHN	JKIM	23.755992527865804
CCHN	ZSUN	23.82166378592196
CCHN	KCHN	14.39624039500489
CCHN	KKEY	23.98806927570462
CCHN	KKIM	23.63378031549093
CCHN	NKES	23.72288380580982
CCHN	RDNG	20.24613472530868
CCHN	SCYD	23.584268325176993
CCHN	SDNG	20.245041895486565
CCHN	YCGY	24.233200584877103
CCHN	YDON	24.642752851883518
CCHN	YKEY	23.990249881771884
CCHN	YKIM	23.72847661192256
CCHN	YSEO	23.922863190406485
CCHN	YSNG	23.739812017863688
CCHN	ZKES	23.647370093174523
CCNG	CDNG	23.030751142215774
CCNG	CKEY	9.311516998185077
CCNG	CKIM	8.623154315864536
CCNG	DCGY	23.39519822873202
CCNG	DDNG	23.048760383704295
CCNG	DDON	21.58548223012671
CCNG	DKIM	8.643772872565567
CCNG	EKIM	8.625483746935265
CCNG	GCGY	23.227039183551117
CCNG	GCHN	23.649149377004328
CCNG	GKES	10.323906466401153
CCNG	GKIM	8.605770321928338
CCNG	HDSK	6.801507326959043
CCNG	HKES	10.401450288145936
CCNG	IKES	10.233814433944929
CCNG	JDNG	23.026290565281347
CCNG	JKES	8.87964818234536
CCNG	JKIM	6.796335106805716
CCNG	ZSUN	9.848429530393023
CCNG	KCHN	24.592942438637944
CCNG	KKEY	9.429284686150371
CCNG	KKIM	8.639238002088668
CCNG	NKES	10.267920741640127
CCNG	RDNG	23.026290565281347
CCNG	SCYD	6.799169838079097
CCNG	SDNG	23.056027407386612
CCNG	YCGY	17.789512670699494
CCNG	YDON	21.65434303233582
CCNG	YKEY	9.341211887382483
CCNG	YKIM	8.643772872565567
CCNG	YSEO	9.080507648411496
CCNG	YSNG	8.845067014967292
CCNG	ZKES	9.020053320570781
CDNG	CKEY	23.4934597387881
CDNG	CKIM	23.03246120499268
CDNG	DCGY	25.468435914590355
CDNG	DDNG	16.052611699389384
CDNG	DDON	24.415911218797298
CDNG	DKIM	23.03246120499268
CDNG	EKIM	23.042575731162287
CDNG	GCGY	25.487937585557823
CDNG	GCHN	20.276427817521764
CDNG	GKES	23.09424896991045
CDNG	GKIM	23.0318221111139
CDNG	HDSK	23.058382999552375
CDNG	HKES	23.06878222293052
CDNG	IKES	23.05119374897281
CDNG	JDNG	14.21953744231316
CDNG	JKES	23.092373507816113
CDNG	JKIM	23.155651109072057
CDNG	ZSUN	23.07683429597153
CDNG	KCHN	21.627030816012198
CDNG	KKEY	23.519100218442404
CDNG	KKIM	23.108546398133264
CDNG	NKES	23.03567983846766
CDNG	RDNG	14.208608480564527
CDNG	SCYD	23.05607046090153
CDNG	SDNG	14.224524982847871
CDNG	YCGY	23.951584269539882
CDNG	YDON	24.451010263772172
CDNG	YKEY	23.5169631172207
CDNG	YKIM	23.03246120499268
CDNG	YSEO	23.10228741951992
CDNG	YSNG	23.17293572861611
CDNG	ZKES	23.403198774082075
CKEY	CKIM	9.042023284649787
CKEY	DCGY	23.066822982755276
CKEY	DDNG	23.505949955598055
CKEY	DDON	21.589935619976508
CKEY	DKIM	9.064558173691196
CKEY	EKIM	9.139394999293092
CKEY	GCGY	22.96104392023252
CKEY	GCHN	23.927468910615318
CKEY	GKES	9.454993905626523
CKEY	GKIM	9.056344962159507
CKEY	HDSK	9.578506097467498
CKEY	HKES	9.456545077523062
CKEY	IKES	9.29914798674489
CKEY	JDNG	23.491364202405897
CKEY	JKES	9.780239038039799
CKEY	JKIM	9.448828989760502
CKEY	ZSUN	8.370235566885608
CKEY	KCHN	24.900491604779948
CKEY	KKEY	17.389992075984658
CKEY	KKIM	8.280341932261388
CKEY	NKES	9.337268745640982
CKEY	RDNG	23.491364202405897
CKEY	SCYD	9.57534308820174
